Creation_Date,Name,entry_force,directive,Product_name,Product_code,MRL,ApplicationDate,Footnotes_MRL,ApplicationDate2,NewMRL,Footnotes_sub
06/10/2016 08:47,,,,,,,,,,,"Esfenvalerate - codes 1011030, 1011040, 1012030, 1012040, 1013030, 1013040, 1014030, 1014040, 1015030, 1015040, 1016030, 1016040, 1017030 and 1017040: sum of fenvalerate (any ratio of constituent isomers including esfenvalerate) and CPIA (chlorophenyl isovaleric acid), expressed as fenvalerate"
06/10/2016 08:47,Ferric phosphate (Iron (III) phosphate),,,,,,,,,,
06/10/2016 08:47,,01/09/2008,,,,,,,,,
06/10/2016 08:47,,,Reg. (EC) No 839/2008,,,,,,,,
06/10/2016 08:47,,,,"FRUITS, FRESH or FROZEN; TREE NUTS",100000,,01/09/2008,,,,
06/10/2016 08:47,,,,Citrus fruits,110000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Grapefruits (Natsudaidais, Shaddocks/pomelos, Sweeties/oroblancos, Tangelolos, Tangelos (except minneolas)/Ugli?, Other hybrids of Citrus paradisi, not elsewhere mentioned,)",110010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Oranges (Bergamots, Bitter oranges/sour oranges, Blood oranges, Cara caras, Chinottos, Trifoliate oranges, Other hybrids of Citrus sinensis, not elsewhere mentioned,)",110020,,01/09/2008,,,,
06/10/2016 08:47,,,,"Lemons (Buddha's hands/Buddha's fingers, Citrons,)",110030,,01/09/2008,,,,
06/10/2016 08:47,,,,"Limes (Indian sweet limes/Palestine sweet limes, Kaffir limes, Sweet limes/mosambis, Tahiti limes,)",110040,,01/09/2008,,,,
06/10/2016 08:47,,,,"Mandarins (Calamondins, Clementines, Cleopatra mandarins, Minneolas, Satsumas, Tangerines/dancy mandarins, Tangors, Other hybrids of Citrus reticulata, not elsewhere mentioned,)",110050,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,110990,,01/09/2008,,,,
06/10/2016 08:47,,,,Tree nuts,120000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Almonds (Apricot kernels, Bitter almonds, Canarium nuts/galip nuts, Pili nuts,)",120010,,01/09/2008,,,,
06/10/2016 08:47,,,,Brazil nuts,120020,,01/09/2008,,,,
06/10/2016 08:47,,,,Cashew nuts,120030,,01/09/2008,,,,
06/10/2016 08:47,,,,Chestnuts,120040,,01/09/2008,,,,
06/10/2016 08:47,,,,"Coconuts (Areca nuts/betel nuts,)",120050,,01/09/2008,,,,
06/10/2016 08:47,,,,"Hazelnuts/cobnuts (Acorns, Filberts,)",120060,,01/09/2008,,,,
06/10/2016 08:47,,,,Macadamias,120070,,01/09/2008,,,,
06/10/2016 08:47,,,,"Pecans (Hickory nuts,)",120080,,01/09/2008,,,,
06/10/2016 08:47,,,,"Pine nut kernels (Pine nut kernels from other species than Pinus pinea, Pine nut kernels from other species than Pinus pinea, Pine nut kernels from other species than Pinus pinea, Pine nut kernels from other species than Pinus pinea, Pine nut kernels from other species than Pinus pinea, Pine nut kernels from other species than Pinus pinea, Pine nut kernels from other species than Pinus pinea, Other species of genus Pinus, not elsewhere mentioned,)",120090,,01/09/2008,,,,
06/10/2016 08:47,,,,Pistachios,120100,,01/09/2008,,,,
06/10/2016 08:47,,,,Walnuts,120110,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,120990,,01/09/2008,,,,
06/10/2016 08:47,,,,Pome fruits,130000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Apples (Crab apples/wild apples, Tejocotes,)",130010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Pears (Nashi pears/Oriental pears, Wild pears, Ya pears/Chinese white pears,)",130020,,01/09/2008,,,,
06/10/2016 08:47,,,,"Quinces (Chinese quinces, Japanese quinces,)",130030,,01/09/2008,,,,
06/10/2016 08:47,,,,Medlars,130040,,01/09/2008,,,,
06/10/2016 08:47,,,,Loquats/Japanese medlars,130050,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,130990,,01/09/2008,,,,
06/10/2016 08:47,,,,Stone fruits,140000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Apricots (Japanese apricots/Umes, Nectacots,)",140010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Cherries (sweet) (Black cherries, Capulins, Chokecherries, Cornelian cherries/European corniols, Nanking cherries, Sour cherries/morello cherries,)",140020,,01/09/2008,,,,
06/10/2016 08:47,,,,"Peaches (Flat peaches/saturn peaches/paraguayas, Nectarines, Other hybrids of Persica vulgaris; syn: Prunus persica, not elsewhere mentioned,)",140030,,01/09/2008,,,,
06/10/2016 08:47,,,,"Plums (American plums, Beach plums, Cherry plums /myrabolans, Chickasaw plums, Chinese jujubes/red dates/Chinese dates, Damsons/ bullaces, Gages/greengages/Reine Claudes, Japanese plums, Klamath plums, Mirabelles, Plumcots, Prunus Nadia?, Sloes/blackthorne berries,)",140040,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,140990,,01/09/2008,,,,
06/10/2016 08:47,,,,Berries and small fruits,150000,,01/09/2008,,,,
06/10/2016 08:47,,,,(a) grapes,151000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Table grapes (Kiwiberries/dwarf kiwi (2), Schisandra berries,)",151010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Wine grapes (Amur river grapes, Muscadine grapes,)",151020,,01/09/2008,,,,
06/10/2016 08:47,,,,"(b) strawberries (Musky strawberries, Wild strawberries,)",152000,,01/09/2008,,,,
06/10/2016 08:47,,,,(c) cane fruits,153000,,01/09/2008,,,,
06/10/2016 08:47,,,,Blackberries,153010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Dewberries (Boysenberries, Loganberries, Olallieberries, Salmonberries, Tayberries, Thimbleberries, Youngberries, Other species and hybrids of genus Rubus, not elsewhere mentioned,)",153020,,01/09/2008,,,,
06/10/2016 08:47,,,,"Raspberries (red and yellow) (Arctic brambles/arctic raspberries/nectar berries, Black raspberries, Korean black raspberries, Korean raspberries, Nectar raspberries, Wineberries/Japanese wineberries,)",153030,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,153990,,01/09/2008,,,,
06/10/2016 08:47,,,,(d) other small fruits and berries,154000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Blueberries (Aronia berries/chokeberries (black, purple and red), Aronia berries/chokeberries (black, purple and red), Aronia berries/chokeberries (black, purple and red), Bearberries, Bilberries/European blueberries/whortleberries, Bog bilberries, European barberries, Golden currant/buffalo currant, Haskaps/blue honeysuckles, Huckleberries, Jostaberries, Juneberries, Myrtle berries, Native currant, Red bilberries/cowberries, Red bilberries/lingonberries, Salal/shallon berries, Sea buckthorns/sallow thorns, Serviceberries, Ugniberries/Chilean guavas, Worcesterberries, Other species and hybrids of genera Ribes and Vaccinium, not elsewhere mentioned,)",154010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Cranberries (Cloudberries, Crowberries, Crowberries, Crowberries, Crowberries, Muntries, Partridge berries, Small cranberries/European cranberries,)",154020,,01/09/2008,,,,
06/10/2016 08:47,,,,"Currants (black, red and white)",154030,,01/09/2008,,,,
06/10/2016 08:47,,,,"Gooseberries (green, red and yellow)",154040,,01/09/2008,,,,
06/10/2016 08:47,,,,Rose hips,154050,,01/09/2008,,,,
06/10/2016 08:47,,,,Mulberries (black and white),154060,,01/09/2008,,,,
06/10/2016 08:47,,,,Azaroles/Mediterranean medlars,154070,,01/09/2008,,,,
06/10/2016 08:47,,,,"Elderberries (Bayberries, Buffalo berries, Che berries, Dwarf elderberries, Guelder rose berries, Hawberries, Midland hawberries, Phalsa fruits, Riberries, Rowan berries, Saskatoons/saskatoons berries/Pacific serviceberries, Silverberries/Russian olives, Sorb berries/sorb apples,)",154080,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,154990,,01/09/2008,,,,
06/10/2016 08:47,,,,Miscellaneous fruits with,160000,,01/09/2008,,,,
06/10/2016 08:47,,,,(a) edible peel,161000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Dates (A?a? berries, Awara palm fruits, Doum palm fruits,)",161010,,01/09/2008,,,,
06/10/2016 08:47,,,,Figs,161020,,01/09/2008,,,,
06/10/2016 08:47,,,,"Table olives (Chinese black olives, Chinese white olives, Desert dates,)",161030,,01/09/2008,,,,
06/10/2016 08:47,,,,"Kumquats (Limequats, Marumi kumquats/round kumquats, Nagami kumquats/oval kumquats, Other species and hybrids of genus Fortunella, not elsewhere mentioned,)",161040,,01/09/2008,,,,
06/10/2016 08:47,,,,"Carambolas (Ambarellas, Aonlas/Indian gooseberries, Babacos, Bilimbis, Cashew apples, Indian jujubes/bers, Jaboticabas, Malay pommarosas/pomeracs, Malayan mombins, Maprangs/marian plums, Natal plums, Nonis, Pommarosas/rose apples, Purple mombins, Santols/sentuls,)",161050,,01/09/2008,,,,
06/10/2016 08:47,,,,Kaki/Japanese persimmons,161060,,01/09/2008,,,,
06/10/2016 08:47,,,,"Jambuls/jambolans (Acerolas/Barbados cherries, Arbutus berries, Camu camus, Carandas, Coco plums, Grumichamas/Brazil cherries, Hog plums/yellow mombins, Java apples, Otaheite gooseberries, Sea grapes, Surinam cherries, Water apples, Water berries, Water pears,)",161070,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,161990,,01/09/2008,,,,
06/10/2016 08:47,,,,"(b) inedible peel, small",162000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Kiwi fruits (green, red, yellow)",162010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Litchis/lychees (Longans, Marulas, Salaks/snake fruits, Spanish limes/mamoncillos/genips,)",162020,,01/09/2008,,,,
06/10/2016 08:47,,,,"Passionfruits/maracujas (Banana passionfruits, Giant granadillas, Granadillas, Monstera fruits, Wingedstem passionflower fruits,)",162030,,01/09/2008,,,,
06/10/2016 08:47,,,,"Prickly pears/cactus fruits (Pitayas/dragon fruits, Red pitayas, Saguaro fruits,)",162040,,01/09/2008,,,,
06/10/2016 08:47,,,,Star apples/cainitos,162050,,01/09/2008,,,,
06/10/2016 08:47,,,,"American persimmons/Virginia kaki (Black sapotes, Green sapotes, White sapotes, Yellow sapotes/canistels,)",162060,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,162990,,01/09/2008,,,,
06/10/2016 08:47,,,,"(c) inedible peel, large",163000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Avocados (Avocados for oil production,)",163010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Bananas (Cavendishes/grand nains, Cavendishes/grand nains, Cavendishes/grand nains, Dwarf bananas/lady fingers bananas, Plantains, Plantains, Plantains,)",163020,,01/09/2008,,,,
06/10/2016 08:47,,,,Mangoes,163030,,01/09/2008,,,,
06/10/2016 08:47,,,,"Papayas (Akee apples, Feijoas/pineapple guavas, Langsats/lanzones/longkongs, Mangosteens, Naranjillas/lulos, Paw paws, Tamarillos,)",163040,,01/09/2008,,,,
06/10/2016 08:47,,,,Granate apples/pomegranates,163050,,01/09/2008,,,,
06/10/2016 08:47,,,,"Cherimoyas (Elephant apples, Ilamas, Mammey sapotes, Marmeladedos, Pulasans, Rambutans/hairy litchis, Sapodillas, Sweetsops/sugar apples, Wild sweetsops/custard apples,)",163060,,01/09/2008,,,,
06/10/2016 08:47,,,,"Guavas (Brazilian guavas, Cattley guavas, Costarican guavas, Guayabillos, Par? guavas,)",163070,,01/09/2008,,,,
06/10/2016 08:47,,,,Pineapples,163080,,01/09/2008,,,,
06/10/2016 08:47,,,,"Breadfruits (Jackfruits, Other species of genus Artocarpus, not elsewhere mentioned,)",163090,,01/09/2008,,,,
06/10/2016 08:47,,,,Durians,163100,,01/09/2008,,,,
06/10/2016 08:47,,,,Soursops/guanabanas,163110,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,163990,,01/09/2008,,,,
06/10/2016 08:47,,,,"VEGETABLES, FRESH or FROZEN",200000,,01/09/2008,,,,
06/10/2016 08:47,,,,Root and tuber vegetables,210000,,01/09/2008,,,,
06/10/2016 08:47,,,,"(a) potatoes (Andigena,)",211000,,01/09/2008,,,,
06/10/2016 08:47,,,,(b) tropical root and tuber vegetables,212000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Cassava roots/manioc (Blue taros/blue tannias, Canna, Chayotes/christophines roots, Dasheen taros, Eddoe taros, Konjac roots, Tannias/arrowleaf elephant ears/tajer,)",212010,,01/09/2008,,,,
06/10/2016 08:47,,,,Sweet potatoes,212020,,01/09/2008,,,,
06/10/2016 08:47,,,,"Yams (Amazonian yam beans/potato beans, American groundnuts tubers, Andean yam beans, Mexican yam beans,)",212030,,01/09/2008,,,,
06/10/2016 08:47,,,,"Arrowroots (Lotus roots,)",212040,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,212990,,01/09/2008,,,,
06/10/2016 08:47,,,,(c) other root and tuber vegetables except sugar beets,213000,,01/09/2008,,,,
06/10/2016 08:47,,,,Beetroots,213010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Carrots (Coloured carrots varieties, Baby carrots,)",213020,,01/09/2008,,,,
06/10/2016 08:47,,,,Celeriacs/turnip rooted celeries,213030,,01/09/2008,,,,
06/10/2016 08:47,,,,"Horseradishes (Dandelion roots, Gentiana roots,)",213040,,01/09/2008,,,,
06/10/2016 08:47,,,,"Jerusalem artichokes (Crosnes/Chinese artichokes,)",213050,,01/09/2008,,,,
06/10/2016 08:47,,,,Parsnips,213060,,01/09/2008,,,,
06/10/2016 08:47,,,,"Parsley roots/Hamburg roots parsley (Angelica roots, Burnet saxifrage roots, Lovage roots, Nettle roots, Other species of the genus Urtica, not elsewhere mentioned, Turnip-rooted chervils,)",213070,,01/09/2008,,,,
06/10/2016 08:47,,,,"Radishes (Black radishes/winter radishes/ 'Gros noir d'hiver', Daikon/japanese radishes, Maca roots, Small radishes, Tigernuts,)",213080,,01/09/2008,,,,
06/10/2016 08:47,,,,"Salsifies (Burdocks, Rampion roots, Scorzonera/black salsifies, Skirrets, Spanish salsifies,)",213090,,01/09/2008,,,,
06/10/2016 08:47,,,,Swedes/rutabagas,213100,,01/09/2008,,,,
06/10/2016 08:47,,,,"Turnips (Tuberous-rooted mustards,)",213110,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,213990,,01/09/2008,,,,
06/10/2016 08:47,,,,Bulb vegetables,220000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Garlic (Twistedleaf garlic,)",220010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Onions ('Cipollotto Nocerino PDO', Pearl onions, Rakkyo/Chinese onions, Silverskin onions/pickled onions,)",220020,,01/09/2008,,,,
06/10/2016 08:47,,,,"Shallots (French grey shallots, Persian shallots,)",220030,,01/09/2008,,,,
06/10/2016 08:47,,,,"Spring onions/green onions and Welsh onions (Tree onions/Egyptian walking onions,)",220040,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,220990,,01/09/2008,,,,
06/10/2016 08:47,,,,Fruiting vegetables,230000,,01/09/2008,,,,
06/10/2016 08:47,,,,(a) solanacea,231000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Tomatoes (Alkekengi/Chinese lanterns/ground cherries, Cape gooseberries, Cherry tomatoes, Dwarf Cape gooseberries/strawberry tomatoes, Gojiberries/wolfberries, Gojiberries/wolfberries, Litchi tomatoes/sticky nightshades, Pear-shaped tomatoes, Tomatillos/husk tomatoes,)",231010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Sweet peppers/bell peppers (Chili peppers,)",231020,,01/09/2008,,,,
06/10/2016 08:47,,,,"Aubergines/eggplants (Antroewas/African eggplants/gboma, Ethiopian eggplants/gilo', Pepinos, Thorn apples, Turkey berries/devil's figs/pea eggplants/pea aubergines,)",231030,,01/09/2008,,,,
06/10/2016 08:47,,,,Okra/lady's fingers,231040,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,231990,,01/09/2008,,,,
06/10/2016 08:47,,,,(b) cucurbits with edible peel,232000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Cucumbers (Armenian cucumbers, Dosakayi/Indian curry cucumbers,)",232010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Gherkins (Bur gherkins,)",232020,,01/09/2008,,,,
06/10/2016 08:47,,,,"Courgettes (Angled luffas/teroi, Bottle gourds/calabashes/lauki, Chayotes/christophines, Ivy gourds, Pointed gourds/parwals, Snake gourds, Sopropos/bitter melons/balsam pears, Summer squashes/zucchini/p?tissons/pattypan squashes/marrows,)",232030,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,232990,,01/09/2008,,,,
06/10/2016 08:47,,,,(c) cucurbits with inedible peel,233000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Melons (Kiwanos/horned melons,)",233010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Pumpkins (Butternut squashes, Winter melons/winter gourds/white gourds, Winter squashes/red kuri squashes/marrows (late varieties),)",233020,,01/09/2008,,,,
06/10/2016 08:47,,,,Watermelons,233030,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,233990,,01/09/2008,,,,
06/10/2016 08:47,,,,"(d) sweet corn (Baby corn,)",234000,,01/09/2008,,,,
06/10/2016 08:47,,,,(e) other fruiting vegetables,239000,,01/09/2008,,,,
06/10/2016 08:47,,,,Brassica vegetables (excluding brassica roots and brassica baby leaf crops),240000,,01/09/2008,,,,
06/10/2016 08:47,,,,(a) flowering brassica,241000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Broccoli (Calabrese, Chinese broccoli/kai-lan, Choi sum/tsoi sam (3), Rapini/broccoletti/broccoli raab,)",241010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Cauliflowers (Romanesco cauliflowers/Romanesco broccoli,)",241020,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,241990,,01/09/2008,,,,
06/10/2016 08:47,,,,(b) head brassica,242000,,01/09/2008,,,,
06/10/2016 08:47,,,,Brussels sprouts,242010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Head cabbages (Pointed head cabbages, Red cabbages, Savoy cabbages, White cabbage,)",242020,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,242990,,01/09/2008,,,,
06/10/2016 08:47,,,,(c) leafy brassica,243000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Chinese cabbages/pe-tsai (Chinese flat cabbages/tatsoi/tai goo choi, Indian mustards/mustard greens, Komatsuna/mustard spinaches, Mizuna (4), Pak-choi/paksoi, Turnip greens/turnip tops (5),)",243010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Kales (Borecoles/collards greens/curly kales, Cow cabbages/stem kales, Cow cabbages/Jersey kales, Kohlrabies leaves (6), Rape kales/Siberian kales, Portuguese kales/tronchuda kales/Portuguese cabbages,)",243020,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,243990,,01/09/2008,,,,
06/10/2016 08:47,,,,(d) kohlrabies,244000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Leaf vegetables, herbs and edible flowers",250000,,01/09/2008,,,,
06/10/2016 08:47,,,,(a) lettuces and salad plants,251000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Lamb's lettuces/corn salads (Italian corn salads,)",251010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Lettuces (Crisp lettuces/iceberg lettuces/lollo bionda/lollo rosso, Cutting lettuces, Head lettuces/cabbage lettuces, Romaines/cos lettuces,)",251020,,01/09/2008,,,,
06/10/2016 08:47,,,,"Escaroles/broad-leaved endives (Curly endives/ fris?e endives, Dandelions, Puntarelle, Radicchio/red-leaved chicories, Sugar loaf chicories, Wild chicories/common chicories,)",251030,,01/09/2008,,,,
06/10/2016 08:47,,,,"Cresses and other sprouts and shoots (Alfalfa/lucerne sprouts, Chinese chives/oriental garlic/garlic chives sprouts, Broccoli sprouts, Daikon/Japanese radish sprouts, Ginger shoots, Mung bean sprouts, Peas shoots and sprouts, Roman rocket/rucola sprouts, Soyabeans sprouts, Sunflower shoots and sprouts, Wheatgrass/wheat shoots, Other species used for the production of sprouts or shoots,)",251040,,01/09/2008,,,,
06/10/2016 08:47,,,,Land cresses,251050,,01/09/2008,,,,
06/10/2016 08:47,,,,"Roman rocket/rucola (Wall rocket,)",251060,,01/09/2008,,,,
06/10/2016 08:47,,,,Red mustards,251070,,01/09/2008,,,,
06/10/2016 08:47,,,,"Baby leaf crops (including brassica species) (Chards/beet leaves, Escaroles/broad-leaved endives, Indian mustards/mustard greens, Lettuces, Spinaches, Other species harvested at baby leaf stage,)",251080,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,251990,,01/09/2008,,,,
06/10/2016 08:47,,,,(b) spinaches and similar leaves,252000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Spinaches (Amaranths/Chinese spinaches/pak-khom, Amaranths/Chinese spinaches/pak-khom, Amaranths/Chinese spinaches/pak-khom, Amaranths/Chinese spinaches/pak-khom, Amaranths/Chinese spinaches/pak-khom, Bitterblad/bitawiri, Bitterleaves, Black eyed peas/cowpeas leaves, Cassava leaves, Garland chrysanthemums/tong ho, New Zealand spinaches, Oraches, Sweet potato leaves, Tannias/arrowleaf elephant ears/tajer leaves,)",252010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Purslanes (Agretti, Glassworts/samphires, Rock samphires, Sea asters, Sea lavenders, Winter purslanes/miner's lettuces,)",252020,,01/09/2008,,,,
06/10/2016 08:47,,,,"Chards/beet leaves (Beetroot leaves, Swiss chards,)",252030,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,252990,,01/09/2008,,,,
06/10/2016 08:47,,,,"(c) grape leaves and similar species (Climbing wattle/acacia shoots, Malabar nightshades,)",253000,,01/09/2008,,,,
06/10/2016 08:47,,,,"(d) watercresses (Morning glory/Chinese convolvolus/water convolvolus/kangkung, Water clovers, Water mimosas,)",254000,,01/09/2008,,,,
06/10/2016 08:47,,,,"(e) witloofs/Belgian endives (Dandelion leaves (forced),)",255000,,01/09/2008,,,,
06/10/2016 08:47,,,,(f) herbs and edible flowers,256000,,01/09/2008,,,,
06/10/2016 08:47,,,,Chervil,256010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Chives (Chinese chives/oriental garlic/garlic chives, Ramson/wild garlic/bear's garlic,)",256020,,01/09/2008,,,,
06/10/2016 08:47,,,,"Celery leaves (Angelica (leaves and stems), Burnet, Caraway leaves, Coriander leaves, Culantro/false coriander leaves, Dill leaves, Fennel leaves, Fenugreek leaves, Herb of grace/rue, Lovage leaves, Pimpernel/greater burnet-saxifrage, Salad burnet/lady's mantle, Sorrel/dock, Sorrel/dock, Sorrel/dock, Sorrel/dock, Sweet cicely,)",256030,,01/09/2008,,,,
06/10/2016 08:47,,,,"Parsley (Root parsley leaves,)",256040,,01/09/2008,,,,
06/10/2016 08:47,,,,"Sage (Borage, Curry herb, Greek sage, Jam?'s sage/Mexican sage, Other species and hybrids of genus Salvia, not elsewhere mentioned,)",256050,,01/09/2008,,,,
06/10/2016 08:47,,,,"Rosemary (Santolina/green lavander cotton,)",256060,,01/09/2008,,,,
06/10/2016 08:47,,,,"Thyme (Creeping thyme, Cretan oregano/Turkish oregano, Lemon savory, Lemon thyme/citrus thyme, Marjoram, Mastic thyme, Oregano, Summer savory, Syrian oregano/bible hyssop/za'atar, Winter savory,)",256070,,01/09/2008,,,,
06/10/2016 08:47,,,,"Basil and edible flowers (Apple mint, Asiatic pennywort, Bergamot mint/eau-de-Cologne mint, Corsican mint, Courgette (edible flowers), Gingermint, Greek bush basil, Hoary basil, Holy basil/tulsi, Lemon balm, Lemon basil, Lesser calamint, Lizard tail/dap ca, Marigold (edible flowers), Marigold (edible flowers), Other species of the genus Tagetes, not elsewhere mentioned, Nasturtium (leaves and edible flowers), Nasturtium (leaves and edible flowers), Pennyroyal, Peppermint, Pot marigold (edible flowers), Rice paddy herb/phak ka yaeng, Spearmint, Thai basil, Vietnamese mint, Water mint, Other edible flowers, Other species and hybrids of genus Mentha, not elsewhere mentioned,)",256080,,01/09/2008,,,,
06/10/2016 08:47,,,,"Laurel/bay leave (Curry leaves, Kaffir lime leaves, Siamese cassia, Wild betel leaves,)",256090,,01/09/2008,,,,
06/10/2016 08:47,,,,"Tarragon (Aztec sweet herb, Epazote/Mexican tea/wormseed, Hyssop, Lemongrass, Mexican oregano, Nettle, Other species of the genus Urtica, not elsewhere mentioned, Russian tarragon, Stevia,)",256100,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,256990,,01/09/2008,,,,
06/10/2016 08:47,,,,Legume vegetables,260000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Beans (with pods) (Azuki beans, Black eyed peas/cowpeas, Broad beans/fava beans/horse beans/tic beans, Borlotti beans/cannelini beans/common beans/flageolets/French beans/slicing beans/snap beans, Ervils/lentil vetches, Guar beans, Jack beans, Lablab beans/hyacinth beans, Lima beans/butter beans, Monantha vetches, Mung beans, Rice beans, Runner beans/scarlet runner beans, Soyabeans/edamame, Stink beans, Vetches, Yardlong beans,)",260010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Beans (without pods) (Azuki beans, Black eyed peas/cowpeas, Broad beans/fava beans/horse beans/tic beans, Borlotti beans/cannelini beans/common beans/flageolets/French beans/slicing beans/snap beans, Ervils/lentil vetches, Guar beans, Jack beans, Lablab beans/hyacinth beans, Lima beans/butter beans, Monantha vetches, Mung beans, Rice beans, Runner beans/scarlet runner beans, Soyabeans/edamame, Stink beans, Vetches, Yardlong beans,)",260020,,01/09/2008,,,,
06/10/2016 08:47,,,,"Peas (with pods) (Asparagus peas, Chickling vetches, Chickpeas/Bengal gram, Garden peas/green peas/mangetout/snow peas/split peas/sugar peas, Moringa/drumstick tree pods, Pigeon peas,)",260030,,01/09/2008,,,,
06/10/2016 08:47,,,,"Peas (without pods) (Asparagus peas, Chickling vetches, Chickpeas/Bengal gram, Garden peas/green peas/mangetout/snow peas/split peas/sugar peas, Moringa/drumstick tree pods, Pigeon peas,)",260040,,01/09/2008,,,,
06/10/2016 08:47,,,,"Lentils (Lupins/lupini beans, Lupins/lupini beans, Lupins/lupini beans, Lupins/lupini beans,)",260050,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,260990,,01/09/2008,,,,
06/10/2016 08:47,,,,Stem vegetables,270000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Asparagus (Hop sprouts,)",270010,,01/09/2008,,,,
06/10/2016 08:47,,,,"Cardoons (Borage stems,)",270020,,01/09/2008,,,,
06/10/2016 08:47,,,,Celeries,270030,,01/09/2008,,,,
06/10/2016 08:47,,,,Florence fennels,270040,,01/09/2008,,,,
06/10/2016 08:47,,,,"Globe artichokes (Banana flowers,)",270050,,01/09/2008,,,,
06/10/2016 08:47,,,,"Leeks (Kurrat/Egyptian leek,)",270060,,01/09/2008,,,,
06/10/2016 08:47,,,,Rhubarbs,270070,,01/09/2008,,,,
06/10/2016 08:47,,,,Bamboo shoots,270080,,01/09/2008,,,,
06/10/2016 08:47,,,,Palm hearts,270090,,01/09/2008,,,,
06/10/2016 08:47,,,,Others,270990,,01/09/2008,,,,
06/10/2016 08:47,,,,"Fungi, mosses and lichens",280000,,01/09/2008,,,,
06/10/2016 08:47,,,,"Cultivated fungi (Common mushrooms/button mushrooms/champignons mushrooms, Corn smuts/ Mexican truffles, Enokitake/winter mushrooms, Fusarium venenatum, Horse mushrooms, Jew's ears/hirneola, Nameko, Oyster mushrooms, Paddy straw mushroom, Pom-pom blancs/lion's mane mushrooms/monkeyhead mushrooms, Shiitake, Shimeji/bunashimeji/beach mushrooms, Snow mushrooms/white jelly mushrooms, Wood blewits/pied bleus, Other cultivated fungi, Other species of genus Pleurotus, not elsewhere mentioned,)",280010,,01/09/2008,,,,
